1,1,3.7,1.0,False,50,144,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75,2018-01-27 01:38:44,2018-01-27 01:58:33,19
2,6,3.57,1.0,False,236,107,1,14.5,0.0,0.5,2.3,0.0,0.3,17.6,2018-01-27 10:02:50,2018-01-27 10:18:48,15
1,1,1.4,1.0,False,238,143,1,7.5,0.0,0.5,2.45,0.0,0.3,10.75,2018-01-27 18:00:05,2018-01-27 18:07:31,7
1,1,1.4,1.0,False,231,211,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2018-01-27 19:54:57,2018-01-27 20:02:45,7
1,4,0.5,1.0,False,237,237,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2018-01-28 10:53:46,2018-01-28 10:56:22,2
2,2,0.78,1.0,False,140,237,1,5.0,0.0,0.5,1.5,0.0,0.3,7.3,2018-01-28 17:40:13,2018-01-28 17:44:51,4
2,1,1.77,1.0,False,142,238,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0,2018-01-28 19:13:08,2018-01-28 19:22:32,9
2,1,0.99,1.0,False,237,237,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,2018-01-28 19:26:45,2018-01-28 19:32:19,5
1,1,10.5,1.0,False,186,181,1,33.0,0.5,0.5,10.0,5.76,0.3,50.06,2018-01-28 21:28:21,2018-01-28 21:57:18,28
2,1,0.6,1.0,False,211,144,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2018-01-29 04:26:07,2018-01-29 04:30:57,4
2,4,0.97,1.0,False,238,151,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5,2018-01-29 20:41:54,2018-01-29 20:46:24,4
2,5,2.01,1.0,False,114,164,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,2018-01-30 12:35:10,2018-01-30 12:54:17,19
1,1,2.9,1.0,False,249,65,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95,2018-01-30 13:40:46,2018-01-30 14:01:27,20
2,1,3.46,1.0,False,236,100,1,19.0,1.0,0.5,4.16,0.0,0.3,24.96,2018-01-30 18:56:49,2018-01-30 19:24:09,27
2,1,0.78,1.0,False,68,249,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,2018-01-30 22:51:14,2018-01-30 22:55:51,4
1,1,1.8,1.0,False,239,43,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2018-01-31 05:34:07,2018-01-31 05:40:55,6
